
Energy_Use_Intensity,Building_Activity,Work_Hours,Percent_Lit_Off_Hours,Number_Workers,Number_Desktops,Percent_Cooled,Main_Heat_Equip,Main_Cool_Equp,Floor_Ceiling_Height,Number_business
99.87693171,38,168,80,50,20,100,7,2,8,1
48.20068919,2,45,30,25,45,100,11,2,20,4
10.10487302,9,60,0,18,30,15,5,5,45,150
99.38052632,42,50,0,4,4,33,2,2,25,5
10.64277778,10,65,0,0,2,100,10,2,16,2
33.1985,25,8,20,2,1,33,1,1,9,1
40.3559949,29,83,5,140,100,100,10,2,12,1
35.81291833,2,60,15,1500,1500,88,7,2,13,23
14.4628,9,20,0,1,30,28,5,4,16,1
66.49182558,3,70,75,250,300,100,2,2,9,3
43.455,19,35,0,2,3,100,9,1,8,1
56.48573333,24,96,10,4,6,75,10,2,10,1
22.66691905,4,60,15,608,30,100,7,2,15,7
10.75272877,10,76,10,52,33,4,13,2,26,4
104.4725407,36,168,40,20,25,80,10,2,12,1
50.79980222,52,50,26,400,400,85,11,3,9,3
3.977090909,21,9,0,0,30,50,17,2,9,1
90.89309857,22,100,30,800,800,100,27,3,20,3
34.8856506,2,168,40,30,20,100,2,2,10,1
91.95027778,33,90,5,20,30,60,20,3,9,1
39.426116,21,80,5,75,50,95,11,3,10,1
39.71086,29,45,10,40,210,100,10,2,9,1
23.79624211,6,168,24,800,130,100,11,4,11,130
114.0314333,23,54,0,8,7,100,27,16,8,2
55.66899149,50,96,10,148,74,98,10,2,12,29
29.60248358,21,168,10,75,20,100,10,2,9,1
101.9428571,14,81,0,1,30,100,10,1,8,1
27.16705882,2,50,0,20,20,100,9,1,10,3
2.315166667,46,55,0,2,1,100,13,2,20,1
36.92801,2,60,38,800,750,62,11,4,12,2
4.024,10,40,5,1,30,30,9,1,10,1
6.217419192,9,40,1,50,10,10,2,2,24,1
6.478283077,9,40,10,22,15,100,10,2,28,2
103.938,2,40,1,7,7,100,2,2,8,1
13.99746032,21,24,1,1,2,100,4,4,12,1
62.90712637,23,70,15,35,200,100,27,3,14,2
9.985273333,9,40,2,80,50,20,10,2,30,1
51.9899,16,168,10,20,15,100,2,2,12,1
54.12306067,6,65,20,1200,1300,100,2,2,11,15
35.84135065,49,168,10,0,30,100,9,2,35,1
45.35714286,2,40,0,3,3,100,2,2,8,1
3.047894737,49,63,0,6,30,100,10,2,16,1
55.95905957,6,16,90,500,1000,95,2,3,12,47
26.45784906,37,168,50,4,30,100,28,3,10,2
33.18798684,9,168,66,60,12,75,11,2,31,1
46.49,21,3,0,0,30,100,2,2,12,1
9.598,48,45,10,7,1,50,9,2,10,1
37.20340741,4,168,20,150,60,80,11,3,9,14
42.96288649,2,60,50,715,725,95,2,3,10,14
2.539333333,49,0,10,0,30,100,10,2,15,1
37.1462069,28,30,0,5,3,100,10,2,8,1
40.42919259,9,50,0,12,10,2,2,2,22,10
52.01058824,33,91,5,12,1,100,14,1,10,1
22.8322,24,15,0,2,1,5,9,1,15,1
40.0764058,1,60,10,0,50,100,2,2,10,1
14.69941935,54,45,1,125,40,100,21,2,9,1
92.64981111,35,168,80,250,250,100,27,3,9,4
66.09181875,2,12,15,425,300,100,7,2,9,7
136.1519569,8,168,50,450,200,100,11,3,11,1
51.37968116,37,168,10,2,90,100,27,16,10,1
60.10508824,6,50,38,244,200,90,10,2,25,7
19.48545455,46,58,0,4,2,65,13,5,17,1
19.86525,2,50,5,10,10,100,9,1,9,1
26.15380645,2,52,10,500,181,50,2,3,12,8
52.77875857,19,80,30,876,80,100,10,3,9,1
68.62205474,35,168,30,533,250,100,27,3,12,1
67.3904,47,45,0,9,2,100,10,2,24,1
44.50748864,4,12,5,600,600,100,11,3,8,4
37.70528571,2,60,10,41,20,80,4,4,9,1
10.98667647,43,50,10,7,4,30,10,2,20,1
38.01492464,4,60,50,750,550,100,10,2,9,9
35.02778986,4,45,18,538,400,82,27,3,12,11
9.0364,5,40,1,7,5,100,4,4,10,3
49.5474,6,72,30,150,100,100,11,3,9,11
20.46209091,9,50,10,30,80,20,10,2,30,4
72.68944,2,84,35,50,15,100,2,2,12,17
241.102931,14,105,20,12,3,100,10,2,20,1
27.41325843,16,168,50,12,8,65,17,5,8,1
8.106428571,11,168,0,0,30,100,10,2,8,1
36.79181702,54,43,10,200,125,90,3,3,9,1
15.82928395,55,50,10,40,50,100,22,2,12,1
47.79751852,2,40,33,128,200,100,11,5,8,1
34.1386,38,168,30,15,6,100,5,5,10,1
64.91241176,9,168,20,52,11,100,2,1,50,1
78.2241625,38,168,15,45,46,60,11,5,12,1
70.19586341,42,112,50,150,50,90,10,2,17,5
50.66069231,2,50,20,65,40,100,10,2,10,1
18.93155556,21,35,0,2,1,100,12,2,10,1
8.473683333,9,60,0,100,80,30,7,2,32,5
60.14086747,2,60,15,60,30,100,2,7,14,1
110.176,49,168,75,0,30,100,10,2,10,6
174.4792857,12,121,5,1,30,95,1,2,9,1
60.42983514,4,64,10,1200,1000,90,7,2,10,1
34.65036567,54,60,10,30,20,100,11,2,10,1
81.84440444,2,66,10,400,500,76,4,3,15,70
21.38866667,38,168,10,8,4,45,5,5,8,1
58.859,24,168,40,22,6,100,10,2,12,1
0.013333333,1,0,10,0,30,100,10,2,10,0
46.65585333,6,60,20,250,179,100,11,2,9,5
48.3826,36,168,40,75,5,100,2,16,8,2
55.79503226,27,168,33,5,4,100,28,16,10,2
6.1563,21,65,25,4,5,100,9,2,9,1
7.2239,46,40,5,2,30,50,2,5,15,1
33.523731,51,92,50,500,300,98,10,2,12,996
21.379,46,60,2,2,3,68,30,5,20,1
32.50498413,29,60,95,53,25,100,11,2,8,1
24.50703,9,55,0,200,85,50,10,2,15,1
10.58702857,1,0,10,0,30,98,11,3,15,0
61.85813333,2,40,25,8,7,100,2,2,20,1
30.8478,4,40,5,7,7,100,1,1,8,3
89.688416,35,168,10,800,999,100,11,3,12,4
68.4795,33,88,15,8,2,50,24,6,12,1
1.346025,9,60,0,1,30,5,10,5,25,1
23.21526667,28,50,1,25,2,85,11,5,10,1
125.0634,43,150,50,60,25,50,2,2,45,1
325.6811111,12,168,15,8,3,100,5,1,12,1
12.09307692,1,10,0,1,2,33,13,5,21,1
41.06896552,46,30,30,2,30,100,9,2,10,1
28.48451163,3,40,25,32,40,100,10,2,9,1
61.90127451,17,168,50,18,22,80,11,3,8,1
63.95084,2,55,20,1200,50,100,11,6,15,1
15.77246,21,68,0,46,3,60,11,2,9,1
308.7891667,12,168,16,1,1,84,4,4,9,1
27.133432,25,40,25,700,25,100,11,2,15,100
258.98525,32,112,1,8,1,100,2,2,10,1
90.25975867,35,168,5,4500,250,100,27,16,10,1
18.43092593,40,168,20,4,7,100,1,1,8,1
76.33477222,42,168,50,115,75,95,10,2,17,3
144.1234424,35,168,75,533,300,100,11,3,12,1
1.7013125,10,45,1,5,2,10,12,2,30,11
3.732204651,9,60,0,12,7,29,10,2,39,2
51.19744762,2,71,20,350,400,70,7,3,12,8
94.52,34,70,1,6,3,100,16,1,10,1
34.94457143,16,168,10,10,7,85,11,2,10,1
39.58864583,2,100,20,500,700,90,11,2,12,80
27.65305556,37,168,50,15,125,100,11,3,9,4
13.66631579,1,0,10,0,30,100,20,2,10,0
8.8638,48,40,0,5,2,5,5,5,16,1
38.6731,24,84,10,1,3,100,10,2,20,1
27.79239899,2,10,5,145,330,100,2,2,9,1
36.27762,4,60,33,800,520,70,7,3,9,10
4.036825397,21,5,0,3,30,100,20,1,10,1
54.64653846,9,168,50,26,13,70,2,2,10,1
33.06508036,23,47,5,25,68,90,27,16,14,3
5.933422222,22,30,0,0,30,100,11,2,16,1
136.1895455,31,48,5,8,3,100,2,2,10,1
18.65946667,21,55,5,3,4,100,2,2,8,1
22.9732,42,48,5,20,7,100,10,2,15,1
32.41504938,19,66,10,45,25,60,10,2,14,2
16.61585185,21,48,10,4,30,50,10,2,35,1
109.7054,42,98,10,6,3,100,1,1,10,1
9.5787,55,70,50,60,60,5,11,2,10,1
13.10222143,10,40,0,5,2,2,2,2,15,1
33.61028125,43,91,25,45,25,75,2,2,15,1
67.10131579,5,42,50,8,10,100,2,2,10,1
5.34526,9,40,1,8,2,5,10,2,14,2
93.23166667,33,98,1,10,1,100,10,2,16,1
5.540538462,46,40,0,6,30,50,9,2,25,1
89.94366667,48,75,0,5,5,40,2,2,12,1
49.64818817,19,168,50,200,200,100,11,3,9,2
47.36209333,42,105,25,70,60,100,10,2,25,1
248.5029091,32,105,25,9,1,40,2,2,10,2
28.89101304,22,80,10,20,20,95,28,16,995,1
18.51686957,27,75,20,44,50,100,27,16,8,1
34.7641913,6,44,75,350,400,60,2,3,12,12
35.98814286,46,68,15,20,15,45,10,2,30,1
35.2448,21,75,50,18,10,100,2,2,10,2
26.36674699,2,52,0,9,2,100,9,1,8,1
14.85644815,36,168,30,30,50,100,11,4,8,1
258.5515625,33,14,10,40,8,75,10,2,12,1
68.75939625,49,168,10,75,60,80,27,3,25,2
8.503807692,49,45,0,21,3,3,2,2,22,1
8.151183562,9,60,10,350,200,33,10,2,26,2
42.09078846,3,60,10,600,600,90,27,14,9,18
99.9934375,14,133,55,60,50,95,10,2,25,1
34.25195833,38,168,50,10,7,100,2,5,8,1
62.64,48,35,0,2,30,100,2,1,9,1
55.11119492,2,60,25,250,150,100,11,2,8,1
104.0280667,2,60,20,20,10,100,2,2,10,1
48.04991316,35,168,10,180,150,100,42,3,10,6
28.38054082,42,96,8,30,14,70,10,2,12,1
42.4996875,21,16,0,1,30,100,2,2,24,1
38.56251316,27,77,15,85,282,95,28,16,9,1
21.31847115,24,111,5,45,30,100,10,2,34,1
35.81357143,18,45,3,10,15,100,2,2,12,1
7.174823529,5,50,5,2,2,100,11,2,10,1
39.55181667,2,53,15,599,300,100,4,4,12,13
88.64028333,36,168,10,100,150,100,11,16,10,1
33.66484177,2,65,10,695,130,97,11,2,13,1
10.91161798,28,40,20,44,30,7,11,5,10,1
7.279733333,9,45,5,20,1,5,1,1,30,1
72.816165,51,72,25,400,10,100,7,3,12,996
17.165739,10,132,10,200,150,20,10,2,10,1
61.41682381,22,168,75,750,500,100,11,3,30,6
6.504285714,10,60,0,2,30,100,24,2,30,1
2.046935897,49,49,5,2,1,10,4,4,30,1
39.0877619,8,83,10,80,100,100,27,16,10,1
35.49966667,29,50,5,80,95,50,5,2,8,1
26.91993061,6,60,15,300,500,80,27,2,12,45
32.21731884,28,80,25,40,100,100,2,16,9,1
92.39811059,35,168,65,400,2000,100,11,3,8,1
40.48926857,27,96,20,200,100,95,10,2,12,1
97.43845615,10,168,100,0,30,100,10,2,40,1
32.57332973,29,104,15,110,35,100,42,3,10,1
13.60222222,29,35,0,4,2,100,11,2,20,1
92.75684375,26,154,25,42,20,100,11,3,36,8
143.1875313,40,168,40,45,20,100,5,5,8,2
38.86570492,25,6,1,6,30,100,10,2,14,1
70.94809091,27,168,50,100,40,100,10,3,10,1
19.56200769,23,16,50,25,150,100,11,3,12,2
33.97781818,10,112,10,4,2,100,2,2,14,1
4.253295455,9,60,0,14,7,2,9,1,20,2
20.2146369,29,78,10,100,70,20,11,1,10,1
87.82443836,4,40,10,60,65,100,17,3,8,7
34.55060833,40,168,50,100,10,75,1,3,8,3
39.74992727,39,168,10,10,7,90,12,5,14,1
116.528718,35,168,10,1209,1072,100,11,3,9,1
53.67105263,4,45,5,6,10,80,4,1,8,1
58.27304,38,168,20,50,25,100,11,3,9,1
58.421925,2,45,15,45,50,33,11,3,10,8
61.53130638,24,168,50,25,25,95,11,3,15,1
7.1262,9,17,10,105,30,10,2,2,50,1
149.3666334,33,69,0,4,30,100,9,2,10,1
61.34978302,6,54,25,100,80,75,2,6,12,20
20.11285714,47,80,10,5,2,35,10,2,30,1
50.3536375,29,72,25,150,150,100,11,3,9,1
38.62418605,2,48,5,4,5,100,4,1,12,1
60.8905,2,40,15,18,20,90,2,2,8,1
10.84996078,1,0,10,0,30,100,9,2,12,0
9.344428571,21,6,10,1,2,100,9,1,8,1
34.71970986,27,61,20,375,350,100,27,16,13,1
56.10113846,44,100,10,75,50,100,11,6,20,1
68.85575862,36,168,40,30,11,90,10,2,8,1
79.64141818,22,84,60,30,100,35,7,16,10,5
38.65170556,29,106,10,300,200,80,11,3,9,1
70.84071833,35,168,80,500,1400,90,27,16,8,1
10.92741176,10,45,10,20,15,100,10,3,10,1
26.48656923,28,60,5,40,210,100,11,3,9,1
10.90733333,10,20,10,2,3,40,9,1,16,1
12.6556,47,44,0,1,30,100,10,2,10,1
29.48261395,27,80,10,140,211,90,28,16,12,1
12.942,9,60,5,40,30,15,9,2,9,1
52.19417722,18,45,100,15,13,80,4,2,12,1
13.07083333,42,52,1,4,3,20,5,5,8,2
57.05524286,6,66,40,552,600,100,2,2,14,8
48.34659434,6,60,30,250,400,100,11,2,14,11
47.21381818,50,75,16,70,33,87,2,2,19,11
12.17608696,21,15,3,25,1,100,20,1,8,1
27.70505455,29,100,10,100,275,98,42,3,16,1
23.06099153,28,50,30,50,400,90,11,3,12,1
40.0875,2,50,0,6,1,50,2,2,8,1
1.244716667,1,0,10,0,30,100,11,2,10,0
62.52774737,27,72,25,53,50,90,27,3,10,1
94.39033333,33,100,25,15,1,100,10,2,10,1
18.26265238,54,40,1,124,220,98,17,3,10,1
15.4895,9,45,20,4,4,100,10,2,12,2
8.817866667,21,50,0,2,30,100,2,2,8,1
12.41615625,10,50,20,15,6,35,9,1,30,1
59.3250122,38,168,25,30,6,100,10,5,10,1
117.1385429,18,12,30,326,325,98,10,2,9,25
36.15784286,6,168,10,250,495,75,27,16,12,9
11.10466667,46,60,5,2,1,5,10,5,15,1
96.11278788,36,168,5,25,30,100,9,2,9,1
146.0791696,35,168,60,450,500,100,27,16,8,1
44.23342169,36,168,80,20,8,100,4,2,8,2
31.34,47,40,0,0,30,25,9,5,12,1
13.75585859,6,168,5,26,15,100,2,2,16,13
44.41017742,21,40,10,10,4,75,2,3,9,1
24.25596857,37,168,30,30,20,95,1,16,8,1
24.73961,9,168,100,50,40,100,10,2,23,2
14.53333333,55,50,4,6,3,100,4,4,10,1
111.8194372,35,168,65,3500,50,100,2,3,9,1
37.94962917,51,112,50,400,150,100,9,2,24,996
15.57280667,54,45,5,60,100,20,11,2,10,1
79.53333333,48,60,10,4,30,100,5,5,8,2
16.68369892,27,50,25,10,30,100,10,2,8,1
47.71952381,19,50,0,6,4,100,4,2,10,1
77.33470244,42,168,50,150,75,50,10,2,17,5
19.90752,38,168,10,3,5,99,5,2,8,1
24.64863636,38,168,5,15,3,65,2,2,10,1
0.6225,1,0,10,0,30,100,10,2,10,1
17.484,40,168,2,2,1,50,11,5,9,1
17.734716,22,30,35,200,200,85,2,2,20,6
85.30279487,4,168,40,130,50,100,11,3,9,2
15.74682222,31,45,20,20,80,100,10,2,9,1
23.86235294,42,84,2,5,6,100,2,2,12,1
9.943934426,21,7,0,10,2,70,11,1,10,1
71.72844545,19,50,1,75,75,100,11,2,10,1
7.9815,5,40,0,5,30,100,9,1,10,1
50.60500847,27,90,20,125,150,90,27,16,12,1
48.29033784,17,168,10,180,150,100,10,2,10,1
17.71785714,22,24,0,1,30,66,20,5,9,1
76.0903956,54,75,10,75,600,100,1,1,10,1
28.5485494,2,168,50,4000,1500,100,11,4,12,20
58.00087879,26,168,50,1500,50,100,28,16,20,25
23.09073684,42,67,0,6,5,50,10,1,11,3
78.40316129,6,90,20,100,80,100,2,2,8,22
77.12244776,19,60,20,250,400,100,7,3,10,6
66.6908,6,35,3,3,2,90,2,2,8,1
11.4324,5,24,5,6,5,100,9,1,8,1
43.86952286,1,0,10,0,30,75,7,3,12,0
107.2740957,50,119,60,116,53,100,2,4,19,7
10.26097253,9,40,5,22,15,7,9,1,34,1
55.28,17,168,20,6,1,90,2,4,10,1
19.22905,55,60,50,50,30,100,11,2,12,1
35.7855,42,55,5,3,3,100,9,1,20,1
22.10313953,42,52,25,12,4,100,2,2,15,1
23.241,9,50,0,3,1,100,10,2,25,1
23.437465,4,72,20,1200,1200,75,27,3,8,4
22.23398214,2,50,5,200,200,100,9,2,9,1
169.2265116,24,112,100,0,30,100,2,2,14,1
23.14966467,6,60,50,2500,3615,100,27,14,11,16
54.88453,38,168,5,50,19,70,2,3,7,1
33.506875,27,30,5,2,30,100,10,16,20,1
37.89074412,29,98,10,135,500,95,11,2,10,1
29.735604,29,40,50,300,500,100,10,2,10,1
31.59106625,35,168,45,700,700,90,11,3,10,4
25.72298143,51,76,25,150,86,95,10,2,14,996
7.44520339,9,100,10,50,40,20,10,2,28,1
13.32182857,21,55,10,50,1,100,11,1,9,1
121.2707407,50,75,23,5,5,100,10,2,9,3
81.82460274,2,168,30,50,60,100,10,2,10,1
38.65623026,25,30,5,3,1,100,10,2,10,1
71.16326471,44,144,100,35,32,35,2,2,13,1
9.741412245,4,50,10,500,300,100,11,3,8,5
5.379895522,10,45,2,5,5,5,13,2,16,1
16.81540984,39,168,20,1,30,100,5,5,8,1
225.5346489,6,168,100,800,50,100,9,3,24,1
10.1308375,9,50,5,30,21,100,10,2,32,1
70.17722222,48,58,10,7,2,80,16,1,7,1
17.20483333,10,50,10,5,8,20,10,2,12,2
21.0071875,2,32,0,4,4,100,2,2,8,1
29.02753623,31,50,10,2,3,100,4,2,20,1
78.46152424,18,85,70,499,1000,100,11,3,14,4
92.97882034,6,168,30,350,400,60,1,3,11,8
16.56095238,48,40,0,1,30,50,11,2,8,1
43.15688095,24,60,10,45,6,100,2,2,19,1
8.2543,21,8,1,2,1,100,20,4,10,1
13.368,21,6,0,3,30,100,24,5,12,1
58.93208333,36,168,60,55,70,100,11,2,9,3
29.208125,25,168,7,10,10,90,4,4,21,1
95.74578313,24,40,10,1,2,100,5,2,14,1
23.31976471,16,168,10,5,5,66,9,2,8,1
73.84188235,2,40,25,4,4,100,9,2,10,1
40.24781061,21,100,30,55,75,100,11,2,10,1
43.30184833,26,168,20,1500,250,100,27,16,15,100
18.78375,42,24,1,1,1,100,4,4,8,1
106.5727441,35,168,20,150,150,100,42,3,14,1
23.86200685,26,16,10,50,50,100,27,16,12,3
61.25914189,27,112,5,76,292,100,12,2,12,2
83.27085714,48,40,10,28,30,100,5,2,40,1
10.04088889,21,60,0,1,30,60,11,1,25,1
27.82698077,36,168,15,27,12,30,11,4,8,1
21.84179221,28,50,30,60,10,30,11,2,12,1
21.78521591,27,90,10,44,146,90,28,16,12,1
40.50436111,28,66,15,80,80,65,42,5,15,2
26.31873214,21,80,1,75,21,100,10,2,8,1
19.9175,21,16,5,1,30,50,1,2,15,1
79.17816585,42,168,50,150,50,100,10,2,17,4
16.71503623,28,30,20,40,30,100,11,3,10,1
198.2311647,49,168,50,70,20,100,11,3,20,1
32.3456,3,40,25,510,30,100,4,4,10,1
34.52424348,27,84,30,125,200,100,4,4,9,1
1.208833333,1,0,10,0,30,100,10,2,10,0
33.74933333,28,35,20,80,300,100,11,3,16,1
33.97790333,6,54,50,700,500,100,11,3,13,25
130.354509,38,168,40,3500,1500,60,11,3,10,55
5.12705,22,56,5,4,1,60,10,2,10,2
14.99458,9,74,60,60,50,90,2,2,16,1
80.11358667,19,60,15,40,15,100,11,3,14,3
46.03113846,24,112,20,200,30,100,10,2,8,19
58.93517067,38,168,10,100,52,100,11,3,10,1
32.89504681,54,78,2,130,5,100,11,3,12,2
35.882,2,24,5,4,3,50,3,5,10,2
49.164325,2,168,65,24,27,80,2,2,10,3
124.7909909,8,112,20,200,200,90,27,16,10,10
47.06201188,6,83,30,1450,3615,90,11,1,8,42
38.10845542,6,50,5,200,1000,30,27,4,11,30
4.984,10,40,0,0,30,100,10,2,17,1
9.034493333,10,10,58,40,25,45,13,2,12,16
91.02778125,36,168,50,125,40,55,11,2,14,2
29.14118919,21,108,25,12,6,100,9,2,18,1
109.00824,19,70,25,100,75,85,7,2,8,14
15.9103125,2,168,0,9,9,75,11,5,8,3
48.80929118,51,96,20,400,150,100,2,2,26,996
28.394,10,0,10,0,30,25,1,4,12,2
19.07346429,9,18,2,20,8,40,22,2,24,1
62.60409057,50,72,17,109,83,91,2,2,10,16
68.43426364,42,126,25,150,75,100,10,2,17,4
13.67950725,54,110,10,300,200,70,17,5,12,3
83.18413699,27,70,25,10,40,100,27,16,11,1
36.76473404,28,60,10,70,50,90,11,4,9,1
31.03824235,51,140,25,500,86,100,10,3,22,996
55.22646512,36,168,60,50,25,100,2,2,10,1
35.737316,51,75,15,135,100,90,10,2,30,996
82.80460494,36,168,50,150,100,90,10,2,8,1
23.19027368,2,55,19,100,200,100,11,2,13,17
13.74290611,29,88,33,400,2000,95,27,2,12,3
61.21513333,27,90,25,15,98,100,27,16,10,1
6.81,46,50,0,1,30,33,20,6,16,1
0.975,1,0,10,1,30,100,10,2,9,1
26.29645455,21,40,0,4,3,100,4,4,8,1
116.70328,27,75,15,53,60,100,27,3,10,1
80.34663636,36,168,30,100,45,95,4,4,9,1
37.53622899,38,168,50,150,70,90,5,5,9,1
35.58776471,9,72,15,300,175,65,10,3,30,1
14.25435294,28,40,0,30,200,20,11,5,10,1
55.06184615,3,50,35,225,175,90,5,3,9,1
3.7648,10,12,20,10,30,20,4,2,15,1
22.26238095,28,33,0,6,30,95,2,2,10,1
18.56175,21,10,0,3,1,100,10,2,10,1
43.67323505,2,168,20,1500,1300,95,11,3,10,1
117.497919,35,168,20,2200,2000,100,27,16,17,1
34.93826522,29,60,5,100,400,100,10,2,10,1
54.67371765,2,65,5,175,175,100,7,2,12,2
40.19323529,36,168,80,15,30,99,9,5,10,1
49.96061176,27,102,10,250,250,100,8,3,10,1
58.27657647,49,70,18,90,13,100,11,3,20,2
41.865675,52,40,20,472,300,100,11,4,12,43
37.3904,42,1,0,1,30,80,5,5,9,1
48.21675,19,45,5,15,10,100,9,1,8,1
33.4317,28,55,10,20,20,100,10,2,10,2
8.418838333,55,65,25,200,500,90,11,2,10,1
64.24547368,6,60,0,12,4,70,2,2,20,1
40.53498387,2,50,20,300,250,80,2,2,9,3
80.24944624,42,168,50,200,50,80,10,2,17,1
29.83837975,29,45,15,11,10,95,11,3,28,1
63.10611111,18,60,1,20,45,90,4,2,8,2
62.9812619,38,168,15,40,12,100,10,3,8,1
122.54,19,102,70,10,10,100,10,2,8,1
20.3002,21,40,25,3,2,98,12,4,14,1
12.37177778,21,6,0,1,1,100,9,1,8,1
133.2795238,32,84,20,5,2,100,2,2,15,1
5.316046512,47,40,0,12,30,100,13,2,20,1
127.3734127,14,133,33,10,15,90,10,2,30,2
31.62255469,54,50,10,98,100,95,11,3,16,1
24.40564912,6,85,20,1300,800,100,4,4,12,28
61.54190476,49,168,0,1,30,100,10,2,15,1
15.72074074,47,0,10,2,30,100,10,2,19,1
15.0189,1,0,10,0,60,100,11,3,8,0
37.81326667,28,60,20,125,40,95,11,3,9,1
32.50133478,4,60,20,400,400,100,11,3,10,28
16.725,2,50,2,7,1,100,10,2,10,1
39.81929878,2,65,10,490,400,95,11,3,12,6
51.96086909,6,60,10,850,600,100,7,2,14,23
53.74486275,37,168,50,50,20,100,1,3,8,1
21.86400455,54,60,0,153,100,100,4,4,10,1
32.77407925,21,70,25,35,30,45,42,3,16,1
32.14275,47,50,0,2,30,100,10,2,14,1
15.84425806,42,56,10,3,2,100,21,2,12,1
11.70975,2,50,5,5,5,60,10,2,10,1
12.44216129,28,45,0,13,16,75,11,5,10,1
25.669,25,80,5,11,42,100,10,2,10,1
70.27456087,6,60,25,500,50,100,4,4,13,1
19.95890294,9,120,10,300,80,10,10,2,30,1
18.54675625,55,11,50,125,250,80,10,3,10,1
33.569,2,40,1,5,5,100,2,2,9,1
41.32558904,28,40,30,75,200,100,2,2,10,1
26.92607714,2,70,20,2200,2200,100,2,2,13,14
36.80319574,2,60,15,2100,1300,85,11,3,13,100
46.3824382,54,55,20,75,60,100,4,4,10,1
70.9624125,26,168,60,15,20,100,4,4,11,10
73.45764556,35,168,20,450,25,80,11,3,15,1
44.259635,29,66,20,118,200,85,11,3,15,2
100.7579333,8,112,25,160,125,95,28,16,9,1
63.64048293,42,168,50,150,75,100,10,2,17,4
55.82043011,18,61,10,12,8,100,9,1,10,3
69.70136111,2,55,20,65,50,100,2,2,12,8
148.52125,33,100,20,10,1,100,10,2,25,1
28.49063158,7,50,0,18,5,37,10,2,10,1
62.48933333,49,56,10,8,9,30,5,5,10,1
164.9312124,35,168,60,7500,3615,98,27,3,9,9
3.565651515,10,46,0,12,30,5,2,2,30,2
48.78869091,38,168,70,11,5,100,1,2,10,1
46.43751923,2,60,3,150,100,100,4,4,9,7
35.71285333,1,60,10,30,50,40,11,3,8,2
64.6840679,2,45,35,200,30,90,2,2,13,16
26.90039444,2,59,10,3000,200,90,27,3,9,28
85.46141026,9,168,50,28,6,80,5,2,20,14
78.230948,9,168,75,1480,100,100,11,3,20,1
19.36275758,52,55,40,472,270,85,5,6,15,9
39.64251818,28,50,50,90,50,100,2,2,15,1
16.35138889,46,40,0,4,3,100,24,2,8,1
20.99917708,38,168,40,27,6,100,2,1,9,1
30.62493333,11,168,0,1,1,100,10,2,10,1
37.61974876,26,168,10,4000,200,85,28,16,16,101
26.41213333,2,80,30,250,270,95,27,16,9,1
82.02172857,50,75,20,174,84,90,10,2,20,24
19.19744444,38,168,85,21,6,100,2,5,12,1
35.28689474,2,65,15,600,300,100,11,3,9,24
33.89178022,2,60,100,1378,1378,100,2,3,12,26
31.05762,29,60,5,108,96,80,11,3,10,1
82.04976471,16,168,80,20,35,70,10,2,10,3
103.3455268,35,168,10,350,300,100,17,2,8,1
14.23726364,28,35,50,100,200,25,11,2,9,1
186.7807073,35,168,60,300,200,100,28,16,8,1
26.14425926,2,40,0,8,6,100,9,1,9,4
83.178907,26,147,100,350,180,75,27,16,15,30
100.977375,33,37,10,7,2,100,21,2,20,1
28.20659111,10,154,10,75,11,100,10,2,35,1
9.41068,21,49,25,10,6,100,2,2,15,3
32.00381132,48,104,15,12,5,30,10,2,15,1
91.344,50,70,8,30,6,79,2,2,14,10
22.11123077,27,85,60,60,75,100,27,2,10,5
83.11528333,38,168,76,50,50,100,11,3,10,1
93.0530411,2,60,10,60,60,100,7,3,14,15
34.00772059,55,40,10,60,125,100,3,2,12,1
21.7125,47,30,0,1,30,100,18,2,22,1
18.54875,4,40,1,3,4,100,9,1,8,1
44.73602439,35,168,80,80,35,100,5,4,12,1
45.87091549,48,168,15,50,11,50,10,2,14,15
54.66411111,43,53,25,4,2,50,2,2,16,1
56.53220619,2,95,10,750,550,80,7,2,8,3
17.32436087,24,168,40,200,200,100,11,3,9,1
45.16894737,19,68,10,168,100,100,11,3,10,7
36.83770667,54,80,10,105,105,100,11,3,9,1
35.984,1,0,10,0,30,100,7,4,20,0
66.21805405,50,42,10,28,21,84,10,2,10,10
26.91004615,29,65,20,50,160,100,10,3,8,1
9.799764706,10,50,4,15,14,38,13,1,20,2
8.691733333,31,80,15,20,3,75,10,2,10,1
226.269,33,74,0,3,30,75,3,1,12,2
70.27228986,50,42,7,35,20,100,10,2,15,9
55.41996842,19,48,10,150,40,88,11,2,15,2
29.904536,9,10,10,10,50,100,27,2,18,5
64.72008475,35,168,25,300,20,100,27,3,8,1
54.00833333,40,168,15,3,4,100,4,4,8,1
24.02305263,42,18,5,10,9,100,4,4,14,1
37.43320294,29,75,20,180,300,98,11,4,12,1
45.54611364,40,168,20,7,1,80,4,5,8,1
38.58070833,4,60,25,1800,1800,95,27,16,15,6
4.79634902,9,72,10,250,40,100,13,2,20,13
11.85783735,10,45,3,25,12,3,10,2,36,1
38.470076,9,96,0,60,6,100,10,2,20,3
54.83322581,48,66,2,9,3,50,9,1,18,1
44.93055556,4,45,0,6,6,100,4,4,9,1
32.92475,42,50,10,3,2,100,21,2,20,1
63.90884314,27,50,20,20,500,100,28,16,14,1
